1	268,550,908,5750,7707,7775,9764,1382,7605,7637,9034,236,4907,5036,6578,243,3716,7212
2	649,1737,4074,7091,8217,175,2019,2211,6331,7678,5292,6922,7328,3032,3657,3907
3	1692,9019,4399,8303,483,2622,6376,6069,5794,6220,152,3138,3333,6668,3719,9208,958,9220
4	1040,1997,508,3840,7584,498,1993,4927,6763,4338,6100,5359,7861,1944,3721,9793,138
5	121,706,716,1599,2196,2886,3874,4492,4798,5089,5279,9396,111,157,250,476,571,602,799
6	607,1190,2722,2951,3481,4990,5288,5372,6149,7192,7219,8380,8529,8620,8651
7	8265,4160,4327,5928,261,1063,651,6227,8325,4845,7802,7711,8559,5590,9155,2188,4456,4404
8	5051,7167,502,617,3150,5127,6716,8520,8789,3371,8367,7045,7120,9128,9463,800,4389,3944
9	97,1466,4599,3602,8682,1747,5812,9199,4395,9761,1349,7205,5919,6523,3611,8643,1912,7866
10	9044,454,467,2739,2816,6130,6201,6483,8513,9683,821,4633,13,3666,4674,8092,176,1385,6780
11	168,2248,2546,7715,2764,8154,28,2146,8763,8841,9595,7833,9275,4043,9618,524,2661
12	4829,8046,511,986,1783,2121,4439,8512,3461,4044,8354,8668,9429,9732,4642,5726,8698,5800
13	3666,4674,8092,10,176,1385,6780,8171,9044,2082,8636,362,3349,4550,8799,40,5276,6060,6897
14	3233,4724,4280,5423,8787,4078,6105,1767,2679,5179,8467,2818,4797,1505,9331,9409,1165
15	49,64,159,164,229,371,382,429,627,746,979,989,1013,1030,1179,1216,1229
16	3410,7577,5428,6856,9464,204,9676,3020,3628,3164,3982,6211,1729,2455,5072,1552,5536,287
17	2570,559,1667,2812,3937,5972,9604,1967,2350,3063,7123,594,3271,787,8159,3303,5518,4912
18	3224,3482,801,7254,8003,8866,9047,9786,6261,8703,2114,4306,733,1090,9029,9477,833,2473,5493
19	985,2926,4090,4097,8536,1884,2807,6637,1045,1173,3178,89,1350,1540,3320,3934,5303
20	1478,4707,2450,1928,8414,2462,6186,5586,2653,6641,489,4818,8997,4449,8546,845,5734,7808
21	5959,6170,143,9135,899,4767,6618,1128,9516,3473,5157,5658,8736,9641,2898,5015,4982,5868
22	1441,1486,2432,2559,2579,3634
23	168,2248,2546,7715,2764,8154,28,2146,8763,8841,9595,7833,9275,4043,9618,524,2661
24	3597,7085,2942,5566,253,2091,7095,3231,3745,6903,7322,8149,8802,2663,6323,6943,8179,660
25	513,7732,4274,5354,3538,5719,174,2712,9484,3712,9072,1959,6454,1416,1899,4054,92
26	433,2062,7146,8272,4151,6174,1169,7663,2072,2160,9016,9064,2964,2777,7795,2269,2139,3393
27	591,8372,4018,6617,4741,667,7245,8713,3821,5183,524,2661,9201,1044,1427,1886,3892,8763
28	8763,8841,9595,7833,9275,4043,9618,524,2661,9201,3892,1044,1427,1886,168,2248,11,23
29	522,1358
30	1118,1872,2177,2370,3970,5738,8443,2250,2621,9488,2654,4710,7035,702,750,2918,3504
31	926,4015,4787,7428,8886,1631,3398,3421,5377,6827,7086,7463,3029,6855,7672
32	4380,540,4432,4716,5882,6028,8097,3292,6681,188,880,1189,1339,1493,1560,2155
33	8271,9153,481,2489,123,2036,6711,7587,8425,1081,5878,7041,581,2943,1658,1793,3055,509
34	2832,2956,4524,6440,112,201,216,293,344,406,438,492,578,587,598,674
35	6474,8783,314,2623,2484,3951,4822,6513,508,3840,7584,2771,8993,874,1802,4382,5331,4068
36	9624,5804,9603,8945,9077,6481,6744,295,6017,7347,7517,2562,4276,4867,8061,1399,181,2971
37	5037,5240,5367,5771,8136,8322,1877,7914,1360,4987,8090,8584,286,1831,3418,7263,4095,3769
38	104,1437,161,621,932,1346,3078,7800,7933,5156,8342,2558,7931,9778,335,3010,3159
39	689,8494,1789,2086,2304,5481,2353,4314,3782,6611,1034,7031,7138,8638,3394,6502,7178,4107,8998
40	797,3766,5174,5821,5851,6333,779,1840,2901,4537,4678,8164,3975,13,362,3349,8799
41	4114,7539,8627,8749,583,2276,5023,7222,8777,4167,8399,296,911,915,1797
42	3488,4980,4998,8227,8571,8675,9221,402,1347,1521,1571,2366,2507,3049,3784,3991
43	784,59,4006,3660,3981,4634,6567,9111,273,1453,1644,5188,8362,9655,9766,2191,2683
44	659,2310,7873,146,2116,7519,9147,1119,9473,8463,592,1116,1489,1921,7647
45	1683,3960,7825,656,8678,6737,8938,9172,1072,1126,1423,1777,1978,2403,2630,2873,3468
46	2540,6311,6821,4776,8788,312,2364,3378,8314,8598,9330,3106,1463,7125,7477,9468,2884,698
47	5628,6778,242,1604,2149,3177,4568,3206,7655,5969,7101,3975,4650,6874,2406,4873,6925,419
48	8395,9480,3582,1852,3012,3106,1463,7125,7477,9468,3293,8715,698,2576,508,3840,7584,2219
49	192,7139,15,64,159,229,371,382,429,627,746,979,989,1013,1030
50	1129,3587,1641,6685,4894,9781,166,3599,4576,5284,6667,7949,3598,8464,5218,3036,3241,6081
51	2646,8673,4860,5679,6683,735,5908,7670,3752,5676,4337,4551,555,1636,9653,3316,6888
52	2282,5132,248,6030,4475,3174,4820,1144,5478,2374,5598,8901,7772,9720,7345,8664,5017,3759
53	705,1617,7230,7502,8312,169,9183,1275,3202,7200,8352,6604,1026,2108,1209,8108,9593,4457
54	5859,6063,8631,1842,4917,7330,8172,1041,2057,3428,6446,1145,3512,1674,6596,4367,4783,8282
55	739,1280,5468,8199,1165,1714,2482,4210,1408,1826,3284,4174,7688,9620,1235,2052
56	3927,5735,1539,3192,7457,1721,4626,7323,8912,9030,102,8890,1706,5417,713,4904,7489,1674,6596
57	1073,2984,9175,9523,6175,8929,9248,9605,5546,6412,5799,8987,9682,6741,6898,2519
58	2341,4911,275,1591,3579,9219,2361,4381,3718,5700,3646,7594,9115,4113,8117,5293,6604,6889
59	43,5571,6321,784,1215,7812,8527,1393,1446,8904,6567,9111,3660,3981,4634,2234,2983,3344
60	1924,8540,1651,7391,597,7326,5838,6773,8961,2419,4104,9775,1154,3658,6208,8274,4017,5943
61	4240,6093,4203,494,1473,5702,2791,3401,2261,7822,2389,3955,4420,4523,4427,5312,8360,5793
62	97,1466,4599,3602,8682,1747,5812,9199,4395,9761,1349,7205,5919,6523,3611,8643,1912,7866
63	156,1329,2407,3586,6090,6726,9705,284,1245,1258,1703,2728
64	1715,3655,5855,15,49,159,164,229,371,382,627,746,979,989,1013,1030
65	1333,4004,4039,4510,4932,6575,2097,3191,3933,8526,9358,3330,4493,7826,3696,3837,3907,5500
66	659,2310,7873,146,2116,7519,9147,1119,9473,8463,592,1116,1489,1921,7647
67	7022,604,1616,2220,3920,4481,4839,5187,5241,5329,9278,1854,2205,5271,9789,5476,6818,5336
68	5344,499,6224,2105,4386,1383,5075,8496,9124,142,5458,290,7318,7484,7938,8127,1469,4310
69	363,6464,313,3477,3990,6084,9166,3102,2298,6308,2281,5245,7309,9649,2189,8459,1226,4608
70	1666,6927,1080,5684,4954,5050,8118,8579,1922,4409,9048,5387,8011,792,8560,9187,1096,7786
71	4390,5267,6491,2822,3443,4809,7634,184,9181,1552,5536,2598,3589,4714,6340,8413,950,7153
72	7543,2635,3331,3355,5281,196,384,996,1246,2274,5896,5907,6377,8065,8801,9215,2935,4604
73	1471,3145,3411,3420,4799,4823,5253,5486,6266,8680,9074,9334,808,2186,2415
74	2413,8755,1698,8743,3623,4892,6676,4083,9363,2181,847,1712,2471,2512,3541,5831,4113,4190
75	1766,9164,108,949,1694,2523,7388,495,1746,5516,7500,9306,1093,2568,2101,2651,2704,2973
76	4792,7771,8285,577,2541,3035,3306,3537,4719,4817,8215,8714,374,1629,2935,2937,4604,5247
77	6146,6659,4427,5312,8360,3852,3325,3394,6502,7178,1034,7031,7138,8638,537,6538,2119,6025,6979
78	421,741,803,1820,4081,5584,5919,6523,288,5632,5971,523,3179,7261,7271
79	6386,7790,9249,807,7503,8263,1975,3545,7460,6553,8701,2753,3474,6958,9163,9431,9633,5179
80	8200,1199,1590,3980,7005,331,2626,4272,7654,3901,9585,4204,7657,3574,3641,7835,9262,4354
81	257,4658,6462,9487,458,2242,3007,6124,7676,401,1866,4345,6942,7750,1022
82	22,520,1836,2368
83	4246,7568,1075,3665,3798,7915,1252,1509,2547,5022,2202,521,1578,4960,5020,8950,6385,6644
84	3969,4330,6850,7493,8955,289,1756,3626,7038,9269,342,6973,2112,2120,3456,3639
85	596,2731,3659,3908,4295,6139,776,820,3238,9190,114,2610,1332,1491,4966,8568,354,8510,5791
