0	9800,60980,35230,6836,25602
1	31075,10682,11842,377,29045
2	10912,65438,29852,52035,36536
3	49118,45652,43638,58976,23378
4	67871,55906,39597,53002,33716
5	45691,52991,43831,43470,44268
6	59090,8856,24717,10839,53726
7	2148,20892,13164,38928,9636
8	39351,19808,3381,28053,61610
9	62352,74795,65811,57051,63644
10	37865,6299,46647,32136,44459
11	26353,48345,8191,38044,40954
12	31433,30659,59774,72370,1330
13	8718,43459,17586,51662,27363
14	66240,65320,34131,36592,75670
15	74139,52269,17581,50776,56308
16	36754,72078,36384,36238,52047
17	33176,27893,23323,63150,2079
18	21663,26796,34842,31214,33167
19	11005,56077,30274,27670,9328
20	36581,55034,73876,38907,11646
21	74893,56647,49600,57548,11243
22	67463,71195,8909,30001,47572
23	54368,61373,71756,66312,25701
24	6899,46672,50365,29419,73861
25	41268,15706,26246,72409,73827
26	34553,29172,62333,69608,20577
27	27,7338,21191,9667,75222
28	37084,1757,40431,9361,42806
29	18191,1221,64872,9341,70281
30	46183,25886,39086,55377,22876
31	54283,26636,56979,20580,28154
32	50785,55768,16928,12322,55519
33	39977,59972,8789,26919,62413
34	7229,61067,24486,18530,68597
35	39535,41583,678,56618,72710
36	54060,5836,59467,50099,59940
37	3088,39988,34165,29645,30659
38	59951,9690,38511,55111,51726
39	4416,24779,3082,56595,33831
40	22288,70602,52079,57932,53474
41	1181,5146,71370,50169,53126
42	45363,1498,27329,3384,70016
43	12265,53992,29198,52426,12201
44	5498,3328,66143,28602,5354
45	8438,24554,52525,11024,45445
46	53446,25368,9519,11907,29890
47	15327,65089,37958,43447,32255
48	72554,8878,436,28228,60056
49	32309,47859,42257,15525,69909
50	30421,4231,22643,10656,22063
51	47842,60945,36946,5565,59354
52	7240,23617,7872,22707,3706
53	41349,4026,41957,48399,51809
54	72866,73581,13541,70232,56125
55	39312,27728,3155,61814,57421
56	51329,41467,49171,8503,45999
57	63699,17781,70669,6245,28503
58	61597,12416,71852,3552,69608
59	50116,35439,50004,7317,34699
60	24021,1174,53933,60398,65748
61	69060,32568,45643,47443,53587
62	2290,59541,47236,41027,22603
63	71820,69443,61147,54907,44626
64	37803,41615,56574,75725,71783
65	9170,31235,43190,428,52418
66	52153,51743,73915,23183,26500
67	8157,41897,27577,36937,46639
68	68988,11547,48028,55294,47876
69	963,63968,29396,19130,25906
70	6755,54417,40439,63852,48638
71	17569,48723,71041,71330,42348
72	55033,29458,4834,73146,9711
73	17208,35521,46793,48213,8430
74	15591,12628,54311,4296,25687
75	66559,18940,48497,873,70527
76	48349,12837,44290,27433,30068
77	46933,12179,59173,22830,62506
78	8227,20387,49284,18483,67074
79	48186,32991,62550,5567,34102
80	75076,37548,295,61846,36677
81	54233,68430,73425,15513,17210
82	66162,58405,74645,47174,41122
83	66254,17435,10782,41534,69586
84	7134,17942,32892,27274,35909
85	15829,4326,49633,22702,4104
86	3983,14950,34303,73866,44339
87	48596,35302,36558,63163,66006
88	14476,65428,72879,64410,44142
89	75420,41462,21190,70347,16752
90	6718,36946,8085,56306,25586
91	17025,25623,16081,15877,44189
92	19743,25415,2499,24978,66827
93	12020,61438,33747,74901,30974
94	21296,4554,30622,16512,40311
95	36522,16288,58361,41635,75538
96	57634,59753,64101,64811,36820
97	53359,23590,374,27775,54653
98	8898,34896,69368,34188,2914
99	34781,22148,73053,60214,8657
100	100,74284,61202,53712,51547
101	56676,43862,15964,69855,39845
102	39389,50738,66682,62888,65695
103	69656,16979,75242,45118,74430
104	6201,72222,4677,63590,72184
105	38181,46192,3161,36301,50680
106	65453,45779,24823,14716,18035
107	58666,44430,14762,15272,74537
108	57732,59817,13452,13003,8677
109	500,45067,67238,58206,58079
110	43746,4688,49341,13076,73193
111	71006,71347,39229,27227,37025
112	26751,43785,26517,42803,30903
113	1778,54896,12713,17203,34259
114	14478,6641,48978,2651,38354
115	11099,1571,12969,64310,59701
116	15375,24660,44159,39848,48610
117	49756,26614,20724,59378,55838
118	61387,65368,75066,52552,10186
119	42544,26681,1315,11678,5792
120	48072,41706,69441,36390,7453
121	56627,28224,47934,7197,62813
122	29102,36391,3499,1757,46008
123	63362,38046,70809,32440,14141
124	13105,72066,73999,57418,64977
125	28014,15877,8235,66727,16081
126	17005,65440,31949,74140,43058
127	50505,18418,39797,43569,54466
128	19822,16941,14523,12965,23500
129	24837,65264,55780,36726,66103
130	39073,36952,49711,62567,65444
131	23921,4538,54243,71698,17133
132	37604,27156,58893,14687,14010
133	47882,12391,6252,44327,40070
134	59850,2738,60624,64625,10019
135	41046,38344,71863,7723,32960
136	47414,11375,23737,4729,56795
137	25084,29313,24986,67104,29493
138	59346,30371,66686,51159,22588
139	19375,63329,7871,7178,41468
140	75376,19061,68306,40694,19856
141	41934,53961,11580,72464,8502
142	10141,29713,21822,50789,12993
143	64687,55059,48627,21864,4820
144	70648,19041,27642,26222,37260
145	19684,20567,27572,937,10161
146	29738,5157,53703,22411,44855
147	9885,41966,75198,6852,67308
148	46085,34498,53868,56534,7554
149	57488,56069,3245,24590,56438
150	26267,70862,32092,36699,55358
151	52326,11019,8706,6403,27084
152	52581,47330,39004,52710,18154
153	54374,17981,37683,66940,73944
154	47695,47282,32795,69449,4303
155	71151,45463,66112,10896,29123
156	69721,12426,5109,21761,30720
157	14688,51748,48653,29965,33971
158	58579,75570,4146,21535,41837
159	2650,38610,21353,51805,74372
160	36268,11500,68129,22931,24664
161	75077,30576,33450,763,58441
162	9843,72081,68932,50154,54982
163	3281,70596,73901,40039,51429
164	164,55432,68218,20698,46123
165	46992,37578,1992,32994,44168
166	75079,49339,71300,27015,6121
167	63429,55171,45722,52414,2311
168	15723,66918,19114,40565,70795
169	17146,60138,70983,42578,60629
170	69585,36818,6044,65208,47649
171	28524,34576,42904,51584,1320
172	10723,51380,36757,16185,14941
173	26700,27704,14001,11846,57206
174	43133,42031,75281,34222,10192
175	58798,36511,73758,69550,7585
176	2783,60858,40108,62473,65287
177	10104,32978,15034,55401,58870
178	5182,32515,16645,66352,54696
179	71572,51845,65619,52140,61066
180	19812,39328,62918,31442,73321
181	48101,43886,56350,16274,10771
182	44646,47363,58969,45445,19158
183	9934,34517,26444,30464,74175
184	32597,65406,73251,25532,66150
185	65166,16920,5938,61549,22686
186	3082,69462,60727,73055,47957
187	5342,12871,12577,28680,68343
188	57696,37075,13556,10073,48900
189	55546,20676,14973,11229,72220
190	68961,38007,51418,809,57822
191	44955,11417,33274,30796,31348
192	2752,71897,48262,57850,53555
193	8052,54839,71458,48460,13880
194	68400,18146,48616,1979,71568
195	49683,6753,10375,39950,40868
196	48793,45912,21377,29025,6782
197	74863,41596,11348,3302,67270
198	45915,14367,73287,1798,55395
199	40004,71383,31684,41075,61090
200	17144,27737,72720,65161,6773
201	32951,27799,9687,28761,14407
202	8165,61432,26061,69854,14721
203	49948,29185,66676,38295,55564
204	22090,45497,24660,4159,9585
205	67230,50132,50125,55712,8550
206	21393,74853,63450,18182,43214
207	69647,27132,3227,862,75146
208	987,451,41141,10294,55919
209	37809,51556,42066,30056,238
210	36005,35242,62490,52548,33543
211	3868,74537,57293,2866,42658
212	59664,18901,19246,51794,65464
213	22637,44686,50317,42695,55572
214	1718,66599,42271,41651,46526
215	685,25717,65107,18450,59121
216	19048,39836,72579,61370,73209
217	15656,9311,46291,72512,31345
218	13901,27828,73094,9149,45166
219	54579,15492,58029,33986,70244
220	57374,44972,45628,26667,3762
221	45896,62102,27928,61521,65242
222	48091,27857,67297,61407,69678
223	69104,22672,29497,4625,61117
224	72817,12286,61682,14576,74713
225	26157,10381,66240,74964,46652
226	38492,61227,7026,64748,30678
227	38278,70962,42046,72606,54262
228	64802,65609,24115,33710,42935
229	60587,28476,7338,3122,9667
230	25272,50519,53226,48466,6900
231	23250,48399,18802,52443,61332
232	61087,52175,29517,649,10964
233	72361,53917,74576,29156,39540
234	62543,19320,4031,70850,38990
235	50738,102,66819,51170,38368
236	38915,5593,64467,54298,63861
237	3343,27511,65926,25617,32843
238	73264,48406,25962,4897,37809
239	70086,28329,10325,53541,23667
240	14672,31370,58192,27689,69764
241	3798,47666,11283,70724,17658
242	4688,60409,46451,36736,64779
243	55735,22964,49233,44249,19675
244	28818,8622,61290,29782,70429
245	14990,26892,72572,68607,70229
246	72483,44902,69086,3686,5657
247	38712,66682,58990,11977,32554
248	66986,58369,33312,37083,16564
249	35977,24760,67439,55121,33988
250	56921,51542,31917,55195,29480
251	38956,65954,51289,65956,45228
252	42068,66751,52283,43226,34518
253	57928,52562,55528,27527,501
254	64090,3550,38668,42588,61450
255	66292,19364,61874,41883,57979
256	43242,58050,66021,75693,10667
257	60001,15289,14620,44696,16283
258	46568,27285,57736,47401,45101
259	21304,63703,65479,41646,9647
260	28016,46213,46399,5503,43841
261	73695,3276,70431,57842,7447
262	47265,7316,34933,3654,14675
263	9043,30996,18875,11363,44039
264	48620,40297,41416,47497,3453
265	29441,17666,58114,16907,46866
266	54775,48070,22929,55282,3120
267	38540,44116,31207,57548,4675
